frame,track_id,class,score,status,left,top,right,bottom,X_pred,Y_pred,Z_pred
50,1,car,0.9269991517066956,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
50,5,car,0.7993160486221313,Confirmed,447,173,480,198,-1.0625455379486084,0.13221901655197144,5.344036102294922
50,10,pedestrian,0.6031175394637033,Confirmed,1570,94,1640,246,,,
50,11,pedestrian,0.7711405754089355,Confirmed,545,167,580,269,-0.08123879879713058,0.17289213836193085,1.381382942199707
50,16,pedestrian,0.6026477813720703,Confirmed,529,170,554,241,-0.1204490140080452,0.11643028259277344,1.3608418703079224
50,18,car,0.5427358445506644,Confirmed,742,163,823,198,0.1832820028066635,0.017970243468880653,0.7263223528862
50,20,pedestrian,0.6654060698379298,Confirmed,991,152,1064,298,0.7211184501647949,0.20010142028331757,1.204166054725647
50,22,pedestrian,0.7972643028847575,Confirmed,1189,123,1266,300,0.8782792687416077,0.1683436781167984,0.9960992336273193
50,26,pedestrian,0.901420831680298,Confirmed,1146,136,1220,287,0.8256977200508118,0.15188898146152496,1.008447527885437
50,30,pedestrian,0.5133509069681168,Confirmed,515,170,568,277,-0.12067331373691559,0.18606452643871307,1.3633760213851929
51,1,car,0.9263980984687804,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
51,5,car,0.7950364351272583,Confirmed,447,172,481,198,-1.0510942935943604,0.1312609165906906,5.30531120300293
51,10,pedestrian,0.5970863640690662,Confirmed,1582,93,1652,245,,,
51,11,pedestrian,0.7285903096199036,Confirmed,554,168,592,269,-0.05927082151174545,0.16875290870666504,1.3483110666275024
51,16,pedestrian,0.5035286545753479,Confirmed,538,169,562,242,-0.10294121503829956,0.11704956740140915,1.3458325862884521
51,18,car,0.5373084861051577,Confirmed,738,163,820,198,0.17968660593032837,0.017970243468880653,0.7263223528862
51,20,pedestrian,0.6587520091395506,Confirmed,996,152,1069,298,0.7296338677406311,0.20010142028331757,1.204166054725647
51,22,pedestrian,0.7892916598559099,Confirmed,1200,123,1277,300,0.8925618529319763,0.16811496019363403,0.9947458505630493
51,26,pedestrian,0.8890973925590515,Confirmed,1151,134,1227,288,0.8377170562744141,0.15395143628120422,1.0126320123672485
51,30,pedestrian,0.5082173978984357,Confirmed,525,171,578,277,-0.1000860333442688,0.183670312166214,1.3458325862884521
52,1,car,0.924130380153656,Confirmed,0,226,287,363,-0.4812524616718292,0.1906837671995163,0.7387819886207581
52,5,car,0.7895517349243164,Confirmed,447,173,481,198,-1.0744518041610718,0.1341778188943863,5.423206806182861
52,10,pedestrian,0.5911155004283756,Confirmed,1595,92,1665,244,,,
52,11,pedestrian,0.6160088181495667,Confirmed,563,168,603,270,-0.03912059962749481,0.16607223451137543,1.3120661973953247
52,18,car,0.5319354012441061,Confirmed,735,163,816,198,0.17609119415283203,0.017970243468880653,0.7263223528862
52,20,pedestrian,0.652164489048155,Confirmed,1001,152,1074,297,0.7381492853164673,0.19839833676815033,1.204166054725647
52,22,pedestrian,0.7813987432573508,Confirmed,1212,122,1288,299,0.9087411761283875,0.1667080521583557,0.9947458505630493
52,26,pedestrian,0.821274995803833,Confirmed,1162,132,1234,286,0.8470918536186218,0.15046271681785583,1.008447527885437
52,30,pedestrian,0.5031352239194513,Confirmed,534,171,587,277,-0.08265113085508347,0.18299752473831177,1.3409028053283691
53,1,car,0.9255078434944152,Confirmed,0,226,287,363,-0.478356271982193,0.1895362287759781,0.7343359589576721
53,5,car,0.795105516910553,Confirmed,447,173,481,198,-1.058766484260559,0.13221901655197144,5.344036102294922
53,10,pedestrian,0.5852043454240918,Confirmed,1607,91,1677,243,,,
53,11,pedestrian,0.653412938117981,Confirmed,572,168,611,271,-0.015926336869597435,0.11455231159925461,0.8950280547142029
53,18,car,0.526616047231665,Confirmed,731,163,813,198,0.1724957823753357,0.017970243468880653,0.7263223528862
53,20,pedestrian,0.6456428441576735,Confirmed,1006,152,1079,297,0.747894823551178,0.19872517883777618,1.2061498165130615
53,22,pedestrian,0.7735847558247773,Confirmed,1223,122,1300,299,0.9325225353240967,0.1680782586336136,1.0029218196868896
53,26,pedestrian,0.8130622458457947,Confirmed,1172,131,1245,286,0.8668437600135803,0.15129630267620087,1.0140345096588135
53,30,pedestrian,0.7034761309623718,Confirmed,539,173,594,277,-0.07140304148197174,0.18333330750465393,1.3433631658554077
53,33,pedestrian,0.7056241631507874,New,1199,148,1223,284,0.8632553815841675,0.14720463752746582,1.0056771039962769
54,1,car,0.9270155429840088,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
54,5,car,0.798558235168457,Confirmed,447,172,481,198,-1.0744518041610718,0.1341778188943863,5.423206806182861
54,10,pedestrian,0.5793523019698509,Confirmed,1619,91,1690,242,,,
54,11,pedestrian,0.692554771900177,Confirmed,579,167,615,271,,,
54,18,car,0.5213498867593483,Confirmed,728,163,809,198,0.16890038549900055,0.017970243468880653,0.7263223528862
54,20,pedestrian,0.6391864157160967,Confirmed,1011,152,1084,297,0.7564243078231812,0.19872517883777618,1.2061498165130615
54,22,pedestrian,0.7658489082665295,Confirmed,1234,121,1311,298,,,
54,26,pedestrian,0.8049316233873367,Confirmed,1182,130,1257,285,0.8850714564323425,0.15027841925621033,1.0168513059616089
54,30,pedestrian,0.696441369652748,Confirmed,548,173,603,277,-0.05500997230410576,0.18571867048740387,1.3608418703079224
55,1,car,0.9265609979629515,Confirmed,0,226,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
55,5,car,0.7937142252922058,Confirmed,447,173,481,198,-1.0665514469146729,0.13319121301174164,5.383330345153809
55,10,pedestrian,0.5735587789501524,Confirmed,1632,90,1702,241,,,
55,11,pedestrian,0.6849844455718994,Confirmed,587,167,621,271,-8.361883374163881e-05,0.09296010434627533,0.7263223528862
55,16,pedestrian,0.5766869187355042,Confirmed,573,173,596,246,-0.18601907789707184,0.6221731305122375,6.716815948486328
55,18,car,0.5161363878917549,Confirmed,724,163,806,198,0.1653049737215042,0.017970243468880653,0.7263223528862
55,20,pedestrian,0.6327945515589357,Confirmed,1016,152,1089,297,0.7803813815116882,0.2027330845594406,1.2304755449295044
55,22,pedestrian,0.7581904191838642,Confirmed,1246,121,1323,297,,,
55,26,pedestrian,0.7968823071534633,Confirmed,1193,129,1268,284,1.1222174167633057,0.18540653586387634,1.2666659355163574
55,30,pedestrian,0.6894769559562206,Confirmed,557,173,612,277,-0.0678129717707634,0.3341693878173828,2.4486050605773926
56,1,car,0.926735520362854,Confirmed,0,226,286,364,-0.4755367934703827,0.18924611806869507,0.7292160987854004
56,5,car,0.7933504581451416,Confirmed,447,172,481,198,-1.082470178604126,0.13517914712429047,5.46367883682251
56,10,pedestrian,0.5678231911606508,Confirmed,1644,89,1714,240,,,
56,11,pedestrian,0.6343764066696167,Confirmed,594,166,625,267,0.006743789650499821,0.10764648765325546,0.879967451095581
56,16,pedestrian,0.5709200495481491,Confirmed,581,173,605,247,-0.07805801928043365,0.4683833122253418,4.980495929718018
56,18,car,0.5109750240128373,Confirmed,720,163,802,198,0.16119594871997833,0.017970243468880653,0.7263223528862
56,20,pedestrian,0.6264666060433464,Confirmed,1021,151,1094,297,0.9504135847091675,0.2441825270652771,1.4820504188537598
56,22,pedestrian,0.7506085149920255,Confirmed,1257,120,1334,297,,,
56,26,pedestrian,0.7889134840819286,Confirmed,1204,128,1278,283,1.321671724319458,0.21268437802791595,1.4672002792358398
56,30,pedestrian,0.6825821863966584,Confirmed,566,174,621,278,-0.047125980257987976,0.4342027008533478,3.148958921432495
57,1,car,0.9255696535110474,Confirmed,0,226,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
57,5,car,0.7979604601860046,Confirmed,447,173,481,198,-1.058766484260559,0.13221901655197144,5.344036102294922
57,10,pedestrian,0.5621449592490443,Confirmed,1657,88,1727,239,,,
57,11,pedestrian,0.6280326426029206,Confirmed,603,165,632,267,0.013784369453787804,0.08885107189416885,0.7263223528862
57,16,pedestrian,0.5652108490526676,Confirmed,590,174,614,247,-0.007305900100618601,0.23339781165122986,2.481806516647339
57,18,car,0.505865273772709,Confirmed,717,163,798,198,0.157600536942482,0.017970243468880653,0.7263223528862
57,20,pedestrian,0.6202019399829128,Confirmed,1026,151,1099,297,1.012114405632019,0.25719866156578064,1.5610510110855103
57,22,pedestrian,0.7431024298421053,Confirmed,1269,120,1345,296,,,
57,26,pedestrian,0.7810243492411093,Confirmed,1215,127,1289,283,2.0516955852508545,0.32455503940582275,2.238938570022583
57,30,pedestrian,0.6926034688949585,Confirmed,576,171,620,275,-0.02171429619193077,0.3373989164829254,2.5245962142944336
58,1,car,0.9260979294776917,Confirmed,0,227,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
58,5,car,0.7967519164085388,Confirmed,446,173,481,198,-1.0625455379486084,0.13221901655197144,5.344036102294922
58,10,pedestrian,0.5565235096565538,Confirmed,1669,87,1739,238,,,
58,11,pedestrian,0.6217523161768914,Confirmed,611,165,640,266,0.022002438083291054,0.08782381564378738,0.7263223528862
58,18,car,0.5008066210349819,Confirmed,713,163,795,198,0.15400514006614685,0.017970243468880653,0.7263223528862
58,20,pedestrian,0.6139999205830837,Confirmed,1031,151,1104,297,1.1535073518753052,0.28996676206588745,1.759934902191162
58,22,pedestrian,0.7356714055436843,Confirmed,1280,119,1357,296,,,
58,26,pedestrian,0.7732141057486982,Confirmed,1225,126,1300,282,,,
58,30,pedestrian,0.7741440534591675,Confirmed,583,171,623,274,-0.002704744692891836,0.23384109139442444,1.7684370279312134
59,1,car,0.9264094829559326,Confirmed,0,227,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
59,5,car,0.7952039241790771,Confirmed,447,172,481,198,-1.0744518041610718,0.1341778188943863,5.423206806182861
59,10,pedestrian,0.5509582745599882,Confirmed,1681,86,1751,237,,,
59,11,pedestrian,0.6155347930151225,Confirmed,618,164,647,265,0.029193244874477386,0.08679655939340591,0.7263223528862
59,20,pedestrian,0.6078599213772529,Confirmed,1036,151,1109,296,1.3586454391479492,0.33498793840408325,2.0507924556732178
59,22,pedestrian,0.7283146914882475,Confirmed,1291,118,1368,295,,,
59,26,pedestrian,0.7654819646912112,Confirmed,1236,125,1311,281,,,
59,30,pedestrian,0.7664026129245758,Confirmed,591,170,630,274,0.007997965440154076,0.11649845540523529,0.8810263872146606
60,1,car,0.9253210425376892,Confirmed,0,227,286,364,-0.4793563485145569,0.1907661408185959,0.7350732088088989
60,5,car,0.7992985844612122,Confirmed,447,173,481,198,-1.0744518041610718,0.1341778188943863,5.423206806182861
60,10,pedestrian,0.5454486918143884,Confirmed,1694,85,1764,236,,,
60,11,pedestrian,0.6093794450849712,Confirmed,626,164,655,265,0.03741130977869034,0.08679655939340591,0.7263223528862
60,20,pedestrian,0.6017813221634803,Confirmed,1041,151,1114,296,1.392652988433838,0.33974629640579224,2.079923152923584
60,22,pedestrian,0.7210315445733649,Confirmed,1303,118,1380,295,,,
60,26,pedestrian,0.757827145044299,Confirmed,1247,124,1322,280,,,
60,30,pedestrian,0.75873858679533,Confirmed,600,170,637,274,0.014811627566814423,0.09604188799858093,0.7263223528862
61,1,car,0.9262785315513612,Confirmed,0,227,286,364,-0.48032087087631226,0.1911499798297882,0.7365522384643555
61,5,car,0.7936662435531616,Confirmed,447,172,481,198,-1.0510942935943604,0.1312609165906906,5.30531120300293
61,10,pedestrian,0.5399942048962445,Confirmed,1706,84,1776,235,,,
61,11,pedestrian,0.6032856506341215,Confirmed,633,163,662,264,0.04460211843252182,0.08576929569244385,0.7263223528862
61,20,pedestrian,0.5957635089418455,Confirmed,1046,151,1119,296,1.3915483951568604,0.33592891693115234,2.0565531253814697
61,22,pedestrian,0.7138212291276312,Confirmed,1314,117,1391,294,,,
61,26,pedestrian,0.7502488735938561,Confirmed,1258,123,1333,279,,,
61,30,pedestrian,0.7511512009273767,Confirmed,607,170,645,274,0.02251606620848179,0.09604188799858093,0.7263223528862
62,1,car,0.926909327507019,Confirmed,0,227,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
62,5,car,0.7945333123207092,Confirmed,447,173,481,198,-1.0510942935943604,0.1312609165906906,5.30531120300293
62,10,pedestrian,0.5345942628472821,Confirmed,1718,83,1788,234,,,
62,11,pedestrian,0.5972527941277803,Confirmed,641,163,670,264,0.05282018706202507,0.08576929569244385,0.7263223528862
62,20,pedestrian,0.589805873852427,Confirmed,1051,151,1124,296,1.4021528959274292,0.33498793840408325,2.0507924556732178
62,22,pedestrian,0.7066830168363549,Confirmed,1326,117,1402,294,,,
62,26,pedestrian,0.7427463848579174,Confirmed,1269,123,1343,278,,,
62,30,pedestrian,0.743639688918103,Confirmed,615,170,653,273,0.03073413483798504,0.09501462429761887,0.7263223528862
63,1,car,0.9267451763153076,Confirmed,0,227,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
63,5,car,0.798789918422699,Confirmed,447,173,481,198,-1.058766484260559,0.13221901655197144,5.344036102294922
63,10,pedestrian,0.5292483202188092,Confirmed,1731,82,1801,233,,,
63,11,pedestrian,0.5912802661865025,Confirmed,648,162,677,263,0.06001099571585655,0.08474203944206238,0.7263223528862
63,20,pedestrian,0.5839078151139028,Confirmed,1056,150,1129,296,1.4206347465515137,0.33592891693115234,2.0565531253814697
63,22,pedestrian,0.6996161866679914,Confirmed,1337,116,1414,293,,,
63,26,pedestrian,0.7353189210093383,Confirmed,1279,122,1354,277,,,
63,30,pedestrian,0.7362032920289219,Confirmed,623,170,661,273,0.03895220160484314,0.09501462429761887,0.7263223528862
64,1,car,0.9251064658164978,Confirmed,0,227,286,363,-0.4793563485145569,0.18972653150558472,0.7350732088088989
64,5,car,0.7990308403968811,Confirmed,446,173,481,198,-1.0472570657730103,0.1303165704011917,5.267143249511719
64,10,pedestrian,0.5239558370166211,Confirmed,1743,81,1813,233,,,
64,11,pedestrian,0.5853674635246375,Confirmed,656,162,685,263,0.0682290643453598,0.08474203944206238,0.7263223528862
64,20,pedestrian,0.5780687369627637,Confirmed,1061,150,1134,296,1.4351779222488403,0.33592891693115234,2.0565531253814697
64,22,pedestrian,0.6926200248013115,Confirmed,1348,116,1425,293,,,
64,26,pedestrian,0.7279657317992448,Confirmed,1290,121,1365,276,,,
64,30,pedestrian,0.7288412591086326,Confirmed,631,169,669,273,0.04717026650905609,0.09501462429761887,0.7263223528862
65,1,car,0.924615442752838,Confirmed,0,227,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
65,5,car,0.797332763671875,Confirmed,446,173,481,198,-1.0472570657730103,0.1303165704011917,5.267143249511719
65,10,pedestrian,0.5187162786464549,Confirmed,1755,80,1826,232,,,
65,11,pedestrian,0.5795137888893912,Confirmed,664,161,693,262,0.07644713670015335,0.08371478319168091,0.7263223528862
65,20,pedestrian,0.5722880495931361,Confirmed,1065,150,1139,295,1.4401758909225464,0.3311598300933838,2.0450639724731445
65,22,pedestrian,0.6856938245532983,Confirmed,1360,115,1437,292,,,
65,26,pedestrian,0.7206860744812524,Confirmed,1301,120,1376,276,,,
65,30,pedestrian,0.7215528465175463,Confirmed,639,169,677,273,0.05538833513855934,0.09501462429761887,0.7263223528862
66,1,car,0.9251380562782288,Confirmed,0,226,286,363,-0.4906874895095825,0.19421130418777466,0.7524490356445312
66,5,car,0.8010858297348022,Confirmed,446,173,481,198,-1.054845929145813,0.1312609165906906,5.30531120300293
66,10,pedestrian,0.5135291158599903,Confirmed,1768,79,1838,231,,,
66,11,pedestrian,0.5737186510004972,Confirmed,671,160,700,262,0.08363794535398483,0.08371478319168091,0.7263223528862
66,20,pedestrian,0.5665651690972047,Confirmed,1070,150,1144,295,1.475241780281067,0.33585047721862793,2.074030876159668
66,22,pedestrian,0.6788368863077653,Confirmed,1371,115,1448,291,,,
66,26,pedestrian,0.7134792137364399,Confirmed,1312,119,1387,275,,,
66,30,pedestrian,0.7143373180523708,Confirmed,647,169,684,272,0.06309276819229126,0.0939873680472374,0.7263223528862
67,1,car,0.9262049794197084,Confirmed,0,226,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
67,5,car,0.8042212128639221,Confirmed,446,173,481,199,-1.0397766828536987,0.13678200542926788,5.229520797729492
67,10,pedestrian,0.5083938247013904,Confirmed,1780,78,1850,230,,,
67,11,pedestrian,0.5679814644904922,Confirmed,679,160,708,261,0.09185601025819778,0.08268752694129944,0.7263223528862
67,20,pedestrian,0.5608995174062326,Confirmed,1075,150,1149,295,1.4773533344268799,0.33302026987075806,2.0565531253814697
67,22,pedestrian,0.6720485174446876,Confirmed,1383,114,1459,291,,,
67,26,pedestrian,0.7063444215990754,Confirmed,1323,118,1397,274,,,
67,30,pedestrian,0.7071939448718471,Confirmed,654,169,692,272,0.07079721242189407,0.0939873680472374,0.7263223528862
68,1,car,0.9272993803024292,Confirmed,0,226,286,363,-0.4783957004547119,0.1893463134765625,0.7336001396179199
68,5,car,0.8019058704376221,Confirmed,446,173,481,199,-1.0472570657730103,0.1377660483121872,5.267143249511719
68,10,pedestrian,0.5033098864543765,Confirmed,1793,77,1863,229,,,
68,11,pedestrian,0.5623016498455873,Confirmed,686,159,715,260,0.09904681891202927,0.08166026324033737,0.7263223528862
68,20,pedestrian,0.5552905222321702,Confirmed,1080,150,1154,295,1.4753198623657227,0.3293200731277466,2.0337026119232178
68,22,pedestrian,0.6653280322702407,Confirmed,1394,114,1471,290,,,
68,26,pedestrian,0.6992809773830846,Confirmed,1333,117,1408,273,,,
68,30,pedestrian,0.7001220054231286,Confirmed,662,169,700,272,0.07901527732610703,0.0939873680472374,0.7263223528862
69,1,car,0.9241373538970948,Confirmed,0,226,286,363,-0.4896809458732605,0.19381293654441833,0.7509055733680725
69,5,car,0.7987794280052185,Confirmed,446,173,481,199,-1.0397766828536987,0.13678200542926788,5.229520797729492
69,11,pedestrian,0.5566786333471314,Confirmed,694,159,723,260,0.10726489126682281,0.08166026324033737,0.7263223528862
69,20,pedestrian,0.5497376170098486,Confirmed,1085,149,1159,295,1.5257254838943481,0.3372837007045746,2.0828816890716553
69,22,pedestrian,0.6586747519475383,Confirmed,1405,113,1482,290,,,
69,26,pedestrian,0.6922881676092537,Confirmed,1344,116,1419,272,,,
69,30,pedestrian,0.6931207853688973,Confirmed,670,168,708,272,0.08723334968090057,0.0939873680472374,0.7263223528862
70,1,car,0.92531019449234,Confirmed,0,226,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
70,5,car,0.7986066341400146,Confirmed,446,172,481,199,-1.0324022769927979,0.1358119249343872,5.192431926727295
70,11,pedestrian,0.5511118470136601,Confirmed,701,158,730,259,0.1144556924700737,0.0806330069899559,0.7263223528862
70,20,pedestrian,0.5442402408397501,Confirmed,1090,149,1164,295,1.5382667779922485,0.3368046283721924,2.079923152923584
70,22,pedestrian,0.6520880044280629,Confirmed,1417,112,1494,289,,,
70,26,pedestrian,0.6853652859331612,Confirmed,1355,115,1430,271,,,
70,30,pedestrian,0.6861895775152084,Confirmed,678,168,716,272,0.09545142203569412,0.0939873680472374,0.7263223528862
71,1,car,0.9251402020454408,Confirmed,0,226,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
71,5,car,0.792945146560669,Confirmed,446,172,481,199,-1.0324022769927979,0.1358119249343872,5.192431926727295
71,11,pedestrian,0.5456007285435235,Confirmed,709,158,738,259,0.12267375737428665,0.0806330069899559,0.7263223528862
71,20,pedestrian,0.5387978384313525,Confirmed,1095,149,1169,295,1.5355260372161865,0.33302026987075806,2.0565531253814697
71,22,pedestrian,0.6455671243837823,Confirmed,1428,112,1505,289,,,
71,26,pedestrian,0.6785116330738296,Confirmed,1366,115,1441,270,,,
71,30,pedestrian,0.6793276817400563,Confirmed,686,168,724,271,0.10366948693990707,0.09296010434627533,0.7263223528862
72,1,car,0.925382673740387,Confirmed,0,226,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
72,5,car,0.7906522154808044,Confirmed,446,172,481,199,-1.0397766828536987,0.13678200542926788,5.229520797729492
72,11,pedestrian,0.5401447212580882,Confirmed,717,157,746,258,0.1308918297290802,0.07960575073957443,0.7263223528862
72,20,pedestrian,0.533409860047039,Confirmed,1100,149,1174,294,1.5610315799713135,0.33244621753692627,2.0710973739624023
72,22,pedestrian,0.6391114531399444,Confirmed,1440,111,1516,288,,,
72,26,pedestrian,0.6717265167430913,Confirmed,1377,114,1451,269,,,
72,30,pedestrian,0.6725344049226557,Confirmed,694,168,731,271,0.11137392371892929,0.09296010434627533,0.7263223528862
73,1,car,0.924874186515808,Confirmed,0,226,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
73,5,car,0.7834006547927856,Confirmed,446,172,480,199,-1.0360742807388306,0.1358119249343872,5.192431926727295
73,11,pedestrian,0.5347432740455074,Confirmed,724,157,753,258,0.13808263838291168,0.07960575073957443,0.7263223528862
73,20,pedestrian,0.5280757614465686,Confirmed,1105,149,1179,294,1.5558714866638184,0.3282674252986908,2.0450639724731445
73,22,pedestrian,0.632720338608545,Confirmed,1451,111,1528,288,,,
73,26,pedestrian,0.6650092515756604,Confirmed,1387,113,1462,269,,,
73,30,pedestrian,0.6658090608734292,Confirmed,701,167,739,271,0.11907836049795151,0.09296010434627533,0.7263223528862
74,1,car,0.9246591925621032,Confirmed,0,226,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
74,5,car,0.7820224761962891,Confirmed,446,172,480,199,-1.0287779569625854,0.1348554939031601,5.155865669250488
74,11,pedestrian,0.5293958413050522,Confirmed,732,156,761,257,0.14630070328712463,0.07857849448919296,0.7263223528862
74,20,pedestrian,0.522795003832103,Confirmed,1110,149,1184,294,1.5402175188064575,0.3219718933105469,2.0058436393737793
74,22,pedestrian,0.6263931352224595,Confirmed,1462,110,1539,287,,,
74,26,pedestrian,0.6583591590599037,Confirmed,1398,112,1473,268,,,
74,30,pedestrian,0.6591509702646948,Confirmed,709,167,747,271,0.12729643285274506,0.09296010434627533,0.7263223528862
75,1,car,0.9260910749435424,Confirmed,0,226,286,363,-0.47743892669677734,0.18896761536598206,0.7321329116821289
75,5,car,0.7944875359535217,Confirmed,445,172,480,199,-1.0252043008804321,0.13391245901584625,5.119810581207275
75,11,pedestrian,0.5241018828920017,Confirmed,739,156,768,257,0.15349149703979492,0.07857849448919296,0.7263223528862
75,20,pedestrian,0.517567053793782,Confirmed,1115,149,1189,294,1.5417304039001465,0.3193471431732178,1.9894917011260986
75,22,pedestrian,0.620129203870235,Confirmed,1474,110,1551,286,,,
75,26,pedestrian,0.6517755674693047,Confirmed,1409,111,1484,267,,,
75,30,pedestrian,0.6525594605620478,Confirmed,717,167,755,271,0.13551448285579681,0.09296010434627533,0.7263223528862
76,1,car,0.9260033369064332,Confirmed,0,225,286,363,-0.4788755774497986,0.1895362287759781,0.7343359589576721
76,5,car,0.7957372665405273,Confirmed,445,172,479,199,-1.028824806213379,0.13391245901584625,5.119810581207275
76,11,pedestrian,0.5188608640630816,Confirmed,747,155,776,256,0.16170957684516907,0.0775512307882309,0.7263223528862
76,20,pedestrian,0.5123913832558442,Confirmed,1120,148,1194,294,1.572896122932434,0.32285645604133606,2.0113542079925537
76,22,pedestrian,0.6139279118315326,Confirmed,1485,109,1562,286,,,
76,26,pedestrian,0.6452578117946116,Confirmed,1420,110,1495,266,,,
76,30,pedestrian,0.6460338659564273,Confirmed,725,167,763,270,0.14373254776000977,0.09193285554647446,0.7263223528862
77,1,car,0.925447404384613,Confirmed,0,225,286,363,-0.4736497104167938,0.18746787309646606,0.7263223528862
77,5,car,0.7964566349983215,Confirmed,445,173,479,199,-1.028824806213379,0.13391245901584625,5.119810581207275
77,11,pedestrian,0.5136722554224508,Confirmed,754,154,783,256,0.16890038549900055,0.0775512307882309,0.7263223528862
77,20,pedestrian,0.5072674694232857,Confirmed,1125,148,1199,294,1.6092244386672974,0.32735303044319153,2.039367437362671
77,22,pedestrian,0.6077886327132173,Confirmed,1497,109,1573,285,,,
77,26,pedestrian,0.6388052336766655,Confirmed,1431,109,1505,265,,,
77,30,pedestrian,0.639573527296863,Confirmed,733,167,770,270,0.15143698453903198,0.09193285554647446,0.7263223528862
78,1,car,0.9271823167800904,Confirmed,0,226,286,364,-0.4817749261856079,0.1917286515235901,0.7387819886207581
78,5,car,0.8070377707481384,Confirmed,444,173,479,199,-1.025275707244873,0.1329825073480606,5.084256649017334
78,11,pedestrian,0.5085355328682263,Confirmed,762,154,791,255,0.1771184504032135,0.07652396708726883,0.7263223528862
78,20,pedestrian,0.5021947947290528,Confirmed,1130,148,1204,294,1.4869616031646729,0.2997952699661255,1.8676860332489014
78,22,pedestrian,0.6017107463860851,Confirmed,1508,108,1585,285,,,
78,26,pedestrian,0.6324171813398989,Confirmed,1441,108,1516,264,,,
78,30,pedestrian,0.6331777920238943,Confirmed,741,166,778,270,0.15965506434440613,0.09193285554647446,0.7263223528862
79,1,car,0.926908791065216,Confirmed,0,226,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
79,5,car,0.8111258149147034,Confirmed,444,173,479,199,-1.025275707244873,0.1329825073480606,5.084256649017334
79,11,pedestrian,0.503450177539544,Confirmed,770,153,799,254,0.18533651530742645,0.07549671083688736,0.7263223528862
79,22,pedestrian,0.5956936389222243,Confirmed,1519,107,1596,284,,,
79,26,pedestrian,0.6260930095264999,Confirmed,1452,108,1527,263,,,
79,30,pedestrian,0.6268460141036554,Confirmed,748,166,786,270,0.16735948622226715,0.09193285554647446,0.7263223528862
80,1,car,0.924795389175415,Confirmed,0,226,286,364,-0.4736497104167938,0.18849514424800873,0.7263223528862
80,5,car,0.8161443471908569,Confirmed,443,173,478,199,-1.0324664115905762,0.1329825073480606,5.084256649017334
80,22,pedestrian,0.589736702533002,Confirmed,1531,107,1608,284,,,
80,26,pedestrian,0.619832079431235,Confirmed,1463,107,1538,262,,,
80,30,pedestrian,0.6205775539626188,Confirmed,756,166,794,270,0.1755775660276413,0.09193285554647446,0.7263223528862
81,1,car,0.9250891208648682,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
81,5,car,0.8169378042221069,Confirmed,443,173,478,199,-1.0253459215164185,0.13206538558006287,5.049192428588867
81,22,pedestrian,0.583839335507672,Confirmed,1542,106,1619,283,,,
81,26,pedestrian,0.6136337586369226,Confirmed,1474,106,1549,261,,,
81,30,pedestrian,0.6143717784229926,Confirmed,764,166,802,269,0.18379563093185425,0.09090559184551239,0.7263223528862
82,1,car,0.9260228872299194,Confirmed,0,226,287,364,-0.478356271982193,0.19057482481002808,0.7343359589576721
82,5,car,0.8083911538124084,Confirmed,442,173,478,200,-1.0360618829727173,0.1401733160018921,5.084256649017334
82,22,pedestrian,0.5780009421525952,Confirmed,1554,106,1630,283,,,
82,26,pedestrian,0.6074974210505534,Confirmed,1485,105,1559,261,,,
82,30,pedestrian,0.6082280606387627,Confirmed,772,166,810,269,0.1920136958360672,0.09090559184551239,0.7263223528862
83,1,car,0.9258209466934204,Confirmed,0,226,287,364,-0.4773985743522644,0.1901932805776596,0.7328658103942871
83,5,car,0.8033749461174011,Confirmed,442,173,478,200,-1.028916597366333,0.13920660316944122,5.049192428588867
83,22,pedestrian,0.5722209327310692,Confirmed,1565,105,1642,282,,,
83,26,pedestrian,0.6014224468400479,Confirmed,1496,104,1570,260,,,
83,30,pedestrian,0.6021457800323751,Confirmed,780,165,817,269,0.19971813261508942,0.09090559184551239,0.7263223528862
84,1,car,0.925731122493744,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
84,5,car,0.8023166656494141,Confirmed,441,173,477,200,-1.0289615392684937,0.1382531374692917,5.014609336853027
84,22,pedestrian,0.5664987234037585,Confirmed,1576,105,1653,282,,,
